Rep_Code,Order_Source,Order_Type,Order_Num,Customer_Number,Subcategory,Product_Code,Brand,Subseries,Revenue,Quantity,Invoice_Date,Order_Date,Segment,category
Rep008,E,BO,2DDJJV,1506,TW,P3,B5,Projectors,3394,4,31AUG2011:12:00:00 AM,05MAR2009:12:00:00 AM,Others,W
Rep006,S,BO,2DDJJV,1506,XX,P3,B4,Projectors,4683,3,01SEP2011:12:00:00 AM,05MAR2009:12:00:00 AM,Private Sector,Y
Rep007,S,BO,2DEEFR,3831,UN,P1,B2,Batteries,4854,3,02SEP2011:12:00:00 AM,17MAR2009:12:00:00 AM,Others,W
Rep008,E,BO,2DEEFR,3831,WB,P4,B2,Keyboards,2548,3,03SEP2011:12:00:00 AM,17MAR2009:12:00:00 AM,Private Sector,Y
Rep008,S,RO,2D9660,956,DI,P6,B3,Speakers,900,1,04SEP2011:12:00:00 AM,07JAN2009:12:00:00 AM,Others,A
Rep005,E,RO,2D9W4R,4849,CA,P6,B1,Speakers,566,1,05SEP2011:12:00:00 AM,19JAN2009:12:00:00 AM,Large Enterprise,X
Rep002,S,RO,2D9W4R,4849,Z,P1,B5,Batteries,2723,2,06SEP2011:12:00:00 AM,19JAN2009:12:00:00 AM,Others,U
Rep001,E,RO,2D9W4R,4849,XB,P3,B5,Projectors,2504,4,07SEP2011:12:00:00 AM,19JAN2009:12:00:00 AM,Others,Y
Rep007,S,RO,2D9WHX,1690,BI,P9,B2,Monitors,4793,3,08SEP2011:12:00:00 AM,19JAN2009:12:00:00 AM,Public sector,U
Rep006,S,RO,2D9WHX,1690,ZI,P4,B1,Keyboards,4927,1,09SEP2011:12:00:00 AM,19JAN2009:12:00:00 AM,Large Enterprise,U
Rep005,E,RO,2D9WHX,1690,ZI,P4,B4,Keyboards,1583,1,10SEP2011:12:00:00 AM,19JAN2009:12:00:00 AM,Public sector,U
Rep010,S,RO,2DADC6,6600,LB,P8,B5,Hard Drives,1639,4,11SEP2011:12:00:00 AM,28JAN2009:12:00:00 AM,Others,Y
Rep008,S,RO,2DADC6,6600,LB,P8,B1,Hard Drives,3517,3,12SEP2011:12:00:00 AM,28JAN2009:12:00:00 AM,Large Enterprise,Y
Rep006,S,RO,2DAJ8F,6600,3B,P7,B1,Power cables,1123,3,13SEP2011:12:00:00 AM,30JAN2009:12:00:00 AM,Private Sector,Y
Rep007,E,RO,2DAJ8F,6600,RB,P3,B1,Projectors,3529,4,14SEP2011:12:00:00 AM,30JAN2009:12:00:00 AM,Private Sector,Y
Rep003,E,RO,2DAJ98,6600,MC,P10,B1,Power Adaptors,4666,1,15SEP2011:12:00:00 AM,30JAN2009:12:00:00 AM,Others,C
Rep005,S,RO,2DAMHT,5246,CA,P6,B5,Speakers,4676,3,16SEP2011:12:00:00 AM,02FEB2009:12:00:00 AM,Public sector,X
Rep006,S,RO,2DAMHT,5246,RB,P6,B5,Speakers,4833,2,17SEP2011:12:00:00 AM,02FEB2009:12:00:00 AM,Public sector,Y
Rep007,S,RO,2DAWQT,6118,XB,P4,B3,Keyboards,4073,4,18SEP2011:12:00:00 AM,06FEB2009:12:00:00 AM,Public sector,Y
Rep007,E,RO,2DC1CE,4152,UN,P3,B5,Projectors,1332,1,19SEP2011:12:00:00 AM,09FEB2009:12:00:00 AM,Large Enterprise,W
Rep001,S,RO,2DC1CE,4152,3B,P3,B3,Projectors,1465,1,20SEP2011:12:00:00 AM,09FEB2009:12:00:00 AM,Others,Y
Rep007,E,RO,2DCXEK,1323,,P1,B3,Batteries,4931,2,21SEP2011:12:00:00 AM,23FEB2009:12:00:00 AM,Others,G
Rep004,S,RO,2DCXEK,1323,BI,P3,B2,Projectors,1594,3,22SEP2011:12:00:00 AM,23FEB2009:12:00:00 AM,Public sector,U
Rep001,E,RO,2DDJJV,1506,D,P4,B1,Keyboards,4077,4,23SEP2011:12:00:00 AM,05MAR2009:12:00:00 AM,Large Enterprise,A
Rep002,E,RO,2DDJJV,1506,BI,P8,B3,Hard Drives,3820,1,24SEP2011:12:00:00 AM,05MAR2009:12:00:00 AM,Others,U
Rep010,S,RO,2DDJQR,9390,,P5,B5,Printers,4688,1,25SEP2011:12:00:00 AM,25MAR2009:12:00:00 AM,Private Sector,O
Rep002,E,RO,2DDJQR,9390,,P2,B2,Headsets & Microphones,2442,3,26SEP2011:12:00:00 AM,14APR2009:12:00:00 AM,Others,O
Rep010,E,RO,2DEEFR,3831,Z,P10,B3,Power Adaptors,3107,3,27SEP2011:12:00:00 AM,17MAR2009:12:00:00 AM,Public sector,B
Rep002,S,BO,2D8VQ0,9990,,P6,B1,Speakers,952,3,28SEP2011:12:00:00 AM,02JAN2009:12:00:00 AM,Private Sector,G
Rep007,S,BO,2D8VQ0,9990,3B,P5,B2,Printers,1898,1,29SEP2011:12:00:00 AM,02JAN2009:12:00:00 AM,Private Sector,Y
Rep009,E,BO,2D8W9P,318,Y,P1,B1,Batteries,1459,1,30SEP2011:12:00:00 AM,02JAN2009:12:00:00 AM,Private Sector,A
Rep005,E,BO,2D91M4,4601,,P3,B5,Projectors,3586,3,01OCT2011:12:00:00 AM,05JAN2009:12:00:00 AM,Private Sector,G
Rep010,E,BO,2D91M4,4601,BI,P6,B3,Speakers,4143,2,02OCT2011:12:00:00 AM,05JAN2009:12:00:00 AM,Large Enterprise,U
Rep001,S,BO,2D91M4,4601,RB,P1,B2,Batteries,1844,4,03OCT2011:12:00:00 AM,05JAN2009:12:00:00 AM,Private Sector,Y
Rep006,S,BO,2D91QN,3390,3B,P2,B3,Headsets & Microphones,4615,1,04OCT2011:12:00:00 AM,05JAN2009:12:00:00 AM,Private Sector,Y
Rep003,S,BO,2D92WJ,4144,UN,P10,B2,Power Adaptors,2940,1,05OCT2011:12:00:00 AM,06JAN2009:12:00:00 AM,Public sector,W
Rep001,E,BO,2D92WJ,4144,WB,P10,B5,Power Adaptors,4446,3,06OCT2011:12:00:00 AM,06JAN2009:12:00:00 AM,Large Enterprise,Y
Rep009,E,BO,2D969M,6274,DI,P3,B2,Projectors,2951,1,07OCT2011:12:00:00 AM,07JAN2009:12:00:00 AM,Large Enterprise,A
Rep008,S,BO,2D96FD,6382,TW,P6,B1,Speakers,3555,4,08OCT2011:12:00:00 AM,07JAN2009:12:00:00 AM,Others,W
Rep002,E,BO,2D96FD,6382,XB,P2,B4,Headsets & Microphones,1754,4,09OCT2011:12:00:00 AM,07JAN2009:12:00:00 AM,Others,Y
Rep004,S,BO,2D96LC,6477,CA,P8,B1,Hard Drives,1404,3,10OCT2011:12:00:00 AM,07JAN2009:12:00:00 AM,Private Sector,X
Rep002,S,BO,2D96LC,6477,3B,P7,B4,Power cables,2839,4,11OCT2011:12:00:00 AM,07JAN2009:12:00:00 AM,Others,Y
Rep008,S,BO,2D9AF6,8751,LU,P10,B2,Power Adaptors,3283,2,12OCT2011:12:00:00 AM,10JAN2009:12:00:00 AM,Large Enterprise,Q
Rep009,E,BO,2D9AF6,8751,TW,P9,B3,Monitors,687,4,13OCT2011:12:00:00 AM,10JAN2009:12:00:00 AM,Public sector,W
Rep002,S,BO,2D9AF6,8751,3B,P10,B1,Power Adaptors,2412,3,14OCT2011:12:00:00 AM,10JAN2009:12:00:00 AM,Others,Y
Rep008,S,BO,2D9AHX,8800,3B,P2,B2,Headsets & Microphones,570,1,15OCT2011:12:00:00 AM,10JAN2009:12:00:00 AM,Private Sector,Y
Rep002,E,BO,2D9E9R,507,3B,P9,B3,Monitors,2847,2,16OCT2011:12:00:00 AM,12JAN2009:12:00:00 AM,Large Enterprise,Y
Rep004,E,BO,2D9LQ2,3632,3B,P1,B4,Batteries,3750,3,17OCT2011:12:00:00 AM,15JAN2009:12:00:00 AM,Others,Y
Rep001,E,BO,2D9RE6,1454,TW,P5,B2,Printers,4805,2,18OCT2011:12:00:00 AM,16JAN2009:12:00:00 AM,Public sector,W
Rep002,S,BO,2D9RE6,1454,WB,P7,B5,Power cables,1384,4,19OCT2011:12:00:00 AM,16JAN2009:12:00:00 AM,Private Sector,Y
Rep005,S,BO,2D9TVL,7301,A,P8,B5,Hard Drives,4982,3,20OCT2011:12:00:00 AM,17JAN2009:12:00:00 AM,Large Enterprise,U
Rep010,S,BO,2DA1PQ,9990,TW,P2,B3,Headsets & Microphones,4817,3,21OCT2011:12:00:00 AM,21JAN2009:12:00:00 AM,Private Sector,W
Rep004,S,BO,2DA1PQ,9990,4B,P9,B2,Monitors,1482,1,22OCT2011:12:00:00 AM,21JAN2009:12:00:00 AM,Others,Y
Rep003,E,BO,2DA5AK,3309,XI,P9,B1,Monitors,2880,4,23OCT2011:12:00:00 AM,23JAN2009:12:00:00 AM,Others,E
Rep007,S,BO,2DA9R7,3954,LB,P4,B2,Keyboards,2824,2,24OCT2011:12:00:00 AM,27JAN2009:12:00:00 AM,Private Sector,Y
Rep001,S,BO,2DAA5H,3350,XB,P2,B5,Headsets & Microphones,1452,3,25OCT2011:12:00:00 AM,27JAN2009:12:00:00 AM,Private Sector,Y
Rep005,S,BO,2DAA5H,3350,1I,P3,B1,Projectors,1351,4,26OCT2011:12:00:00 AM,27JAN2009:12:00:00 AM,Others,G
Rep002,S,BO,2DAARX,472,DI,P1,B2,Batteries,4680,1,27OCT2011:12:00:00 AM,27JAN2009:12:00:00 AM,Public sector,A
Rep009,S,BO,2DAARX,472,Y,P4,B4,Keyboards,3729,1,28OCT2011:12:00:00 AM,27JAN2009:12:00:00 AM,Others,A
Rep008,S,BO,2DAARX,472,TL,P4,B1,Keyboards,1473,3,29OCT2011:12:00:00 AM,27JAN2009:12:00:00 AM,Large Enterprise,W
Rep009,E,BO,2DAARX,472,3B,P7,B3,Power cables,4339,4,30OCT2011:12:00:00 AM,27JAN2009:12:00:00 AM,Others,Y
Rep003,S,BO,2DAARX,472,LU,P9,B2,Monitors,1200,4,31OCT2011:12:00:00 AM,27JAN2009:12:00:00 AM,Others,Q
Rep003,S,BO,2DAHHN,9410,WB,P1,B2,Batteries,3240,2,01NOV2011:12:00:00 AM,29JAN2009:12:00:00 AM,Private Sector,Y
Rep004,S,BO,2DAHK1,8872,MB,P2,B2,Headsets & Microphones,973,2,02NOV2011:12:00:00 AM,29JAN2009:12:00:00 AM,Large Enterprise,C
Rep004,E,BO,2DAJLC,2040,CA,P6,B5,Speakers,2650,4,03NOV2011:12:00:00 AM,30JAN2009:12:00:00 AM,Others,X
Rep004,S,BO,2DAJLC,2040,TW,P7,B1,Power cables,3698,2,04NOV2011:12:00:00 AM,30JAN2009:12:00:00 AM,Private Sector,W
Rep007,E,BO,2DAJLC,2040,3B,P2,B1,Headsets & Microphones,3593,1,05NOV2011:12:00:00 AM,30JAN2009:12:00:00 AM,Others,Y
Rep006,S,BO,2DAJLC,2040,BI,P3,B2,Projectors,2016,2,06NOV2011:12:00:00 AM,30JAN2009:12:00:00 AM,Public sector,U
Rep001,E,BO,2DAKAF,301,3B,P2,B5,Headsets & Microphones,573,2,07NOV2011:12:00:00 AM,30JAN2009:12:00:00 AM,Public sector,Y
Rep006,E,BO,2DAT1E,1194,CA,P6,B5,Speakers,1042,3,08NOV2011:12:00:00 AM,04FEB2009:12:00:00 AM,Others,X
Rep008,S,BO,2DAT1E,1194,RB,P1,B5,Batteries,1439,3,09NOV2011:12:00:00 AM,04FEB2009:12:00:00 AM,Public sector,Y
Rep002,E,BO,2DAWVM,6174,UN,P10,B3,Power Adaptors,1663,4,10NOV2011:12:00:00 AM,06FEB2009:12:00:00 AM,Others,W
Rep002,E,BO,2DAWVM,6174,LB,P7,B5,Power cables,4524,1,11NOV2011:12:00:00 AM,06FEB2009:12:00:00 AM,Others,Y
Rep002,S,BO,2DAXRL,6817,B,P3,B5,Projectors,1543,3,12NOV2011:12:00:00 AM,07FEB2009:12:00:00 AM,Others,B
Rep005,E,BO,2DAXRL,6817,MB,P8,B2,Hard Drives,4608,1,13NOV2011:12:00:00 AM,07FEB2009:12:00:00 AM,Large Enterprise,C
Rep002,E,BO,2DAYFA,7384,C1,P8,B4,Hard Drives,1831,1,14NOV2011:12:00:00 AM,08FEB2009:12:00:00 AM,Large Enterprise,P
Rep008,E,BO,2DC3WW,7731,Y,P5,B5,Printers,1377,1,15NOV2011:12:00:00 AM,10FEB2009:12:00:00 AM,Others,A
Rep006,E,BO,2DC3WW,7731,3B,P6,B2,Speakers,2943,4,16NOV2011:12:00:00 AM,10FEB2009:12:00:00 AM,Public sector,Y
Rep008,E,BO,2DC7XQ,2802,UN,P1,B1,Batteries,2941,2,17NOV2011:12:00:00 AM,12FEB2009:12:00:00 AM,Others,W
Rep004,E,BO,2DC7XQ,2802,3B,P1,B4,Batteries,580,4,18NOV2011:12:00:00 AM,12FEB2009:12:00:00 AM,Others,Y
Rep005,E,BO,2DC7Y0,2806,CA,P6,B5,Speakers,3695,4,19NOV2011:12:00:00 AM,12FEB2009:12:00:00 AM,Large Enterprise,X
Rep002,S,BO,2DC7Y0,2806,UN,P9,B3,Monitors,4203,3,20NOV2011:12:00:00 AM,12FEB2009:12:00:00 AM,Public sector,W
Rep004,S,BO,2DC7Y0,2806,3B,P6,B3,Speakers,1209,3,21NOV2011:12:00:00 AM,12FEB2009:12:00:00 AM,Others,Y
Rep005,S,BO,2DC82M,2876,TW,P9,B5,Monitors,4354,2,22NOV2011:12:00:00 AM,12FEB2009:12:00:00 AM,Large Enterprise,W
Rep010,S,BO,2DC82M,2876,3B,P9,B3,Monitors,2547,1,23NOV2011:12:00:00 AM,12FEB2009:12:00:00 AM,Others,Y
Rep004,E,BO,2DC8EJ,3812,CA,P4,B2,Keyboards,1759,3,24NOV2011:12:00:00 AM,12FEB2009:12:00:00 AM,Private Sector,X
Rep007,S,BO,2DC8EJ,3812,TW,P10,B4,Power Adaptors,912,1,25NOV2011:12:00:00 AM,12FEB2009:12:00:00 AM,Public sector,W
Rep008,S,BO,2DC8EJ,3812,4B,P5,B4,Printers,3833,1,26NOV2011:12:00:00 AM,12FEB2009:12:00:00 AM,Large Enterprise,Y
Rep002,S,BO,2DCCF3,3567,UN,P10,B3,Power Adaptors,1577,2,27NOV2011:12:00:00 AM,13FEB2009:12:00:00 AM,Public sector,W
Rep003,S,BO,2DCCF3,3567,WB,P4,B2,Keyboards,2642,3,28NOV2011:12:00:00 AM,13FEB2009:12:00:00 AM,Others,Y
Rep010,S,BO,2DCCLT,5092,CA,P10,B5,Power Adaptors,4853,1,29NOV2011:12:00:00 AM,13FEB2009:12:00:00 AM,Others,X
Rep003,S,BO,2DCCLT,5092,TW,P4,B5,Keyboards,2739,3,30NOV2011:12:00:00 AM,13FEB2009:12:00:00 AM,Large Enterprise,W
Rep001,E,BO,2DCCLT,5092,WB,P6,B2,Speakers,1545,3,01DEC2011:12:00:00 AM,13FEB2009:12:00:00 AM,Large Enterprise,Y
Rep005,S,BO,2DCED5,6597,LU,P2,B3,Headsets & Microphones,3172,2,02DEC2011:12:00:00 AM,15FEB2009:12:00:00 AM,Others,Q
Rep002,E,BO,2DCED5,6597,TW,P1,B2,Batteries,2036,3,03DEC2011:12:00:00 AM,15FEB2009:12:00:00 AM,Private Sector,W
Rep010,E,BO,2DCED5,6597,XB,P10,B5,Power Adaptors,1086,1,04DEC2011:12:00:00 AM,15FEB2009:12:00:00 AM,Large Enterprise,Y
Rep008,S,BO,2DCEPW,6825,,P7,B1,Power cables,3985,3,05DEC2011:12:00:00 AM,16FEB2009:12:00:00 AM,Others,P
Rep004,S,BO,2DCEPW,6825,D,P5,B5,Printers,3582,3,06DEC2011:12:00:00 AM,16FEB2009:12:00:00 AM,Large Enterprise,M
Rep009,S,BO,2DCEPW,6825,AB,P1,B4,Batteries,1695,3,07DEC2011:12:00:00 AM,16FEB2009:12:00:00 AM,Private Sector,C
Rep002,S,BO,2DCF4E,7052,Y,P2,B3,Headsets & Microphones,4388,2,08DEC2011:12:00:00 AM,16FEB2009:12:00:00 AM,Private Sector,A
Rep003,S,BO,2DCF4E,7052,UN,P2,B3,Headsets & Microphones,4845,3,09DEC2011:12:00:00 AM,16FEB2009:12:00:00 AM,Public sector,W
Rep005,S,BO,2DCF4E,7052,WB,P10,B4,Power Adaptors,3240,4,10DEC2011:12:00:00 AM,16FEB2009:12:00:00 AM,Public sector,Y
Rep006,E,BO,2DCF6Y,6058,AB,P4,B4,Keyboards,1576,4,11DEC2011:12:00:00 AM,16FEB2009:12:00:00 AM,Others,C
Rep005,E,BO,2DCF9R,7141,DI,P2,B3,Headsets & Microphones,4914,1,12DEC2011:12:00:00 AM,16FEB2009:12:00:00 AM,Private Sector,A
Rep001,E,BO,2DCHDN,575,,P6,B5,Speakers,2676,3,13DEC2011:12:00:00 AM,17FEB2009:12:00:00 AM,Public sector,P
Rep009,E,BO,2DCHDN,575,UN,P5,B5,Printers,2336,1,14DEC2011:12:00:00 AM,17FEB2009:12:00:00 AM,Private Sector,W
Rep006,S,BO,2DCHDN,575,3B,P7,B5,Power cables,917,4,15DEC2011:12:00:00 AM,17FEB2009:12:00:00 AM,Public sector,Y
Rep009,S,BO,2DCJHW,8520,TW,P1,B5,Batteries,1337,2,16DEC2011:12:00:00 AM,17FEB2009:12:00:00 AM,Others,W
Rep010,S,BO,2DCJHW,8520,XB,P7,B4,Power cables,2731,4,17DEC2011:12:00:00 AM,17FEB2009:12:00:00 AM,Others,Y
Rep009,S,BO,2DCNC2,1176,3B,P4,B1,Keyboards,2717,3,18DEC2011:12:00:00 AM,18FEB2009:12:00:00 AM,Large Enterprise,Y
Rep007,E,BO,2DCP1W,1541,ZI,P9,B3,Monitors,2712,1,19DEC2011:12:00:00 AM,18FEB2009:12:00:00 AM,Private Sector,D
Rep009,S,BO,2DCP1W,1541,BI,P10,B1,Power Adaptors,4450,2,20DEC2011:12:00:00 AM,18FEB2009:12:00:00 AM,Private Sector,U
Rep005,E,BO,2DCQ2M,4348,UN,P9,B4,Monitors,2446,4,21DEC2011:12:00:00 AM,19FEB2009:12:00:00 AM,Others,W
Rep001,S,BO,2DCQ2M,4348,3B,P5,B4,Printers,2273,3,22DEC2011:12:00:00 AM,19FEB2009:12:00:00 AM,Others,Y
Rep003,S,BO,2DCXQA,9033,VI,P1,B1,Batteries,1859,3,23DEC2011:12:00:00 AM,23FEB2009:12:00:00 AM,Public sector,D
Rep004,E,BO,2DD2EW,7385,AB,P9,B2,Monitors,3382,4,24DEC2011:12:00:00 AM,25FEB2009:12:00:00 AM,Others,C
Rep003,S,BO,2DD2EW,7385,UD,P6,B2,Speakers,1286,1,25DEC2011:12:00:00 AM,25FEB2009:12:00:00 AM,Large Enterprise,W
Rep001,E,BO,2DD2EW,7385,UN,P5,B2,Printers,4216,1,26DEC2011:12:00:00 AM,25FEB2009:12:00:00 AM,Others,W
Rep009,E,BO,2DD2EW,7385,LB,P5,B5,Printers,2693,4,27DEC2011:12:00:00 AM,25FEB2009:12:00:00 AM,Private Sector,Y
Rep002,E,BO,2DD9J8,4364,TW,P10,B4,Power Adaptors,4507,4,28DEC2011:12:00:00 AM,02MAR2009:12:00:00 AM,Public sector,W
Rep008,S,BO,2DD9J8,4364,XB,P6,B3,Speakers,2064,4,29DEC2011:12:00:00 AM,02MAR2009:12:00:00 AM,Private Sector,Y
Rep006,S,BO,2DDA77,6711,TW,P1,B3,Batteries,1698,4,30DEC2011:12:00:00 AM,02MAR2009:12:00:00 AM,Large Enterprise,W
Rep002,E,BO,2DDA77,6711,3B,P2,B2,Headsets & Microphones,4735,1,31DEC2011:12:00:00 AM,02MAR2009:12:00:00 AM,Large Enterprise,Y
Rep001,E,BO,2DDLPV,543,ZI,P3,B1,Projectors,2287,2,01JAN2012:12:00:00 AM,06MAR2009:12:00:00 AM,Private Sector,U
Rep007,S,BO,2DDMJ7,5718,UN,P2,B4,Headsets & Microphones,3517,1,02JAN2012:12:00:00 AM,06MAR2009:12:00:00 AM,Public sector,W
Rep009,S,BO,2DDMJ7,5718,4B,P1,B2,Batteries,764,4,03JAN2012:12:00:00 AM,06MAR2009:12:00:00 AM,Private Sector,Y
Rep003,S,BO,2DDYXX,3031,UN,P5,B4,Printers,2997,1,04JAN2012:12:00:00 AM,12MAR2009:12:00:00 AM,Public sector,W
Rep010,S,BO,2DDYXX,3031,XB,P1,B5,Batteries,2213,3,05JAN2012:12:00:00 AM,12MAR2009:12:00:00 AM,Others,Y
Rep006,E,BO,2DDYXX,3031,LU,P4,B2,Keyboards,4498,4,06JAN2012:12:00:00 AM,12MAR2009:12:00:00 AM,Others,Q
Rep002,E,BO,2DEADT,3639,LU,P6,B5,Speakers,4896,2,07JAN2012:12:00:00 AM,16MAR2009:12:00:00 AM,Private Sector,Q
Rep005,E,BO,2DEADT,3639,TW,P2,B1,Headsets & Microphones,793,1,08JAN2012:12:00:00 AM,16MAR2009:12:00:00 AM,Private Sector,W
Rep009,E,BO,2DEADT,3639,WB,P5,B2,Printers,4270,1,09JAN2012:12:00:00 AM,16MAR2009:12:00:00 AM,Private Sector,Y
Rep008,S,BO,2DED7J,4772,4B,P9,B1,Monitors,3711,2,10JAN2012:12:00:00 AM,17MAR2009:12:00:00 AM,Public sector,Y
Rep008,S,BO,2DEDJ3,4950,3B,P1,B3,Batteries,1039,4,11JAN2012:12:00:00 AM,17MAR2009:12:00:00 AM,Public sector,Y
Rep007,E,RM,8F4FJW,4601,R,P5,B3,Printers,3374,4,12JAN2012:12:00:00 AM,06MAR2009:12:00:00 AM,Private Sector,M
Rep007,S,RO,2D8VQ0,9990,W,P2,B5,Headsets & Microphones,3648,1,13JAN2012:12:00:00 AM,02JAN2009:12:00:00 AM,Public sector,N
Rep007,S,RO,2D8W0D,120,I,P1,B3,Batteries,1280,2,14JAN2012:12:00:00 AM,02JAN2009:12:00:00 AM,Large Enterprise,N
Rep010,E,RO,2D8W2N,4637,LB,P4,B1,Keyboards,2495,3,15JAN2012:12:00:00 AM,02JAN2009:12:00:00 AM,Private Sector,Y
Rep002,S,RO,2D8W5N,243,ZI,P3,B2,Projectors,4693,1,16JAN2012:12:00:00 AM,02JAN2009:12:00:00 AM,Large Enterprise,U
Rep006,S,RO,2D8W9P,318,Y,P6,B5,Speakers,2368,1,17JAN2012:12:00:00 AM,02JAN2009:12:00:00 AM,Others,A
Rep005,E,RO,2D8WJT,5350,ZI,P3,B5,Projectors,1070,3,18JAN2012:12:00:00 AM,02JAN2009:12:00:00 AM,Public sector,U
Rep007,E,RO,2D8WLM,486,ZI,P5,B5,Printers,2415,4,19JAN2012:12:00:00 AM,02JAN2009:12:00:00 AM,Public sector,U
Rep007,S,RO,2D91JL,3256,LB,P3,B2,Projectors,4455,3,20JAN2012:12:00:00 AM,05JAN2009:12:00:00 AM,Private Sector,Y
Rep005,S,RO,2D91M4,4601,Y,P3,B3,Projectors,4417,2,21JAN2012:12:00:00 AM,05JAN2009:12:00:00 AM,Others,A
Rep009,S,RO,2D91M4,4601,R,P7,B4,Power cables,2886,1,22JAN2012:12:00:00 AM,05JAN2009:12:00:00 AM,Large Enterprise,M
Rep003,S,RO,2D91QN,3390,Z,P8,B4,Hard Drives,526,2,23JAN2012:12:00:00 AM,05JAN2009:12:00:00 AM,Others,U
Rep004,E,RO,2D95YA,3695,3B,P8,B2,Hard Drives,2823,4,24JAN2012:12:00:00 AM,07JAN2009:12:00:00 AM,Others,Y
Rep007,S,RO,2D969M,6274,3B,P6,B2,Speakers,3358,4,25JAN2012:12:00:00 AM,07JAN2009:12:00:00 AM,Large Enterprise,Y
Rep009,S,RO,2D96FD,6382,BI,P5,B5,Printers,2254,2,26JAN2012:12:00:00 AM,07JAN2009:12:00:00 AM,Others,U
Rep009,S,RO,2D96LC,6477,,P6,B2,Speakers,2889,3,27JAN2012:12:00:00 AM,07JAN2009:12:00:00 AM,Public sector,G
Rep004,S,RO,2D99C9,8146,BI,P3,B2,Projectors,3276,4,28JAN2012:12:00:00 AM,09JAN2009:12:00:00 AM,Public sector,U
Rep005,S,RO,2D99DW,1186,UN,P6,B1,Speakers,2181,4,29JAN2012:12:00:00 AM,09JAN2009:12:00:00 AM,Public sector,W
Rep005,S,RO,2D99DW,1186,3B,P7,B5,Power cables,1334,3,30JAN2012:12:00:00 AM,09JAN2009:12:00:00 AM,Public sector,Y
Rep008,E,RO,2D99RX,8323,3B,P2,B5,Headsets & Microphones,3068,1,31JAN2012:12:00:00 AM,09JAN2009:12:00:00 AM,Others,Y
Rep002,S,RO,2D9AF6,8751,BI,P8,B4,Hard Drives,3225,2,01FEB2012:12:00:00 AM,10JAN2009:12:00:00 AM,Public sector,U
Rep005,E,RO,2D9AHX,8800,1I,P6,B5,Speakers,2282,2,02FEB2012:12:00:00 AM,10JAN2009:12:00:00 AM,Others,G
Rep001,S,RO,2D9AKT,8842,3B,P9,B3,Monitors,503,1,03FEB2012:12:00:00 AM,10JAN2009:12:00:00 AM,Private Sector,Y
Rep008,S,RO,2D9AN2,4570,DI,P6,B3,Speakers,501,2,04FEB2012:12:00:00 AM,10JAN2009:12:00:00 AM,Others,A
Rep004,E,RO,2D9DDN,127,CA,P6,B3,Speakers,4752,3,05FEB2012:12:00:00 AM,12JAN2009:12:00:00 AM,Others,X
Rep003,E,RO,2D9DDN,127,WB,P2,B4,Headsets & Microphones,982,4,06FEB2012:12:00:00 AM,12JAN2009:12:00:00 AM,Large Enterprise,Y
Rep009,E,RO,2D9E9R,507,DI,P5,B5,Printers,4094,4,07FEB2012:12:00:00 AM,12JAN2009:12:00:00 AM,Large Enterprise,A
Rep004,S,RO,2D9JXD,2601,CA,P5,B1,Printers,720,4,08FEB2012:12:00:00 AM,14JAN2009:12:00:00 AM,Public sector,X
Rep009,S,RO,2D9JXD,2601,LB,P2,B5,Headsets & Microphones,3449,1,09FEB2012:12:00:00 AM,14JAN2009:12:00:00 AM,Large Enterprise,Y
Rep009,E,RO,2D9K62,2751,LB,P10,B4,Power Adaptors,2690,2,10FEB2012:12:00:00 AM,14JAN2009:12:00:00 AM,Large Enterprise,Y
Rep004,E,RO,2D9LQ2,3632,ZI,P7,B5,Power cables,1648,1,11FEB2012:12:00:00 AM,15JAN2009:12:00:00 AM,Others,U
Rep003,E,RO,2D9LR1,3647,1I,P5,B5,Printers,898,3,12FEB2012:12:00:00 AM,15JAN2009:12:00:00 AM,Large Enterprise,G
Rep006,S,RO,2D9Q8F,9360,VI,P10,B2,Power Adaptors,3931,3,13FEB2012:12:00:00 AM,16JAN2009:12:00:00 AM,Private Sector,D
Rep008,E,RO,2D9R91,6263,TW,P4,B2,Keyboards,2107,2,14FEB2012:12:00:00 AM,16JAN2009:12:00:00 AM,Others,W
Rep005,S,RO,2D9R91,6263,WB,P4,B5,Keyboards,1643,1,15FEB2012:12:00:00 AM,16JAN2009:12:00:00 AM,Public sector,Y
Rep005,E,RO,2D9RE6,1454,DI,P3,B2,Projectors,1780,1,16FEB2012:12:00:00 AM,16JAN2009:12:00:00 AM,Others,A
Rep010,E,RO,2D9RL6,5302,3B,P7,B3,Power cables,3352,1,17FEB2012:12:00:00 AM,16JAN2009:12:00:00 AM,Private Sector,Y
Rep005,E,RO,2D9X0W,8771,UN,P3,B4,Projectors,3601,3,18FEB2012:12:00:00 AM,19JAN2009:12:00:00 AM,Public sector,W
Rep004,S,RO,2D9X0W,8771,3B,P6,B4,Speakers,878,1,19FEB2012:12:00:00 AM,19JAN2009:12:00:00 AM,Others,Y
Rep004,E,RO,2D9X6Y,2872,UN,P9,B2,Monitors,4732,1,20FEB2012:12:00:00 AM,19JAN2009:12:00:00 AM,Others,W
Rep001,E,RO,2D9X6Y,2872,RB,P10,B5,Power Adaptors,4511,1,21FEB2012:12:00:00 AM,19JAN2009:12:00:00 AM,Large Enterprise,Y
